mean_reward,convergence_episode,last_mean_reward,evals
193.7012987012987,101.0,259.77,190
164.04945054945054,168.0,218.26,190
153.94270833333334,,171.5,190
201.0,99.0,270.93,190
263.2212389380531,99.0,294.3,190
169.51704545454547,157.0,182.68,190
140.82380952380953,,159.3,190
154.79057591623035,,141.94,190
208.48936170212767,103.0,275.3,190
136.16438356164383,,136.16,190
181.25153374233128,106.0,253.47,190
244.2396694214876,99.0,290.47,190
104.51760563380282,113.0,49.88,190
135.10454545454544,,165.42,190
216.0072463768116,99.0,274.11,190
172.87790697674419,99.0,152.19,190
231.9296875,107.0,285.01,190
176.36686390532543,109.0,210.29,190
224.6060606060606,109.0,285.73,190
231.8359375,101.0,287.56,190
170.29142857142858,113.0,186.82,190
211.96428571428572,117.0,283.07,190
113.06818181818181,,128.0,190
156.40526315789472,,179.27,190
152.1846153846154,187.0,210.57,190
