mean_reward,convergence_episode,last_mean_reward,evals
193.38311688311688,120.0,275.39,192
219.03676470588235,108.0,289.96,192
153.85051546391753,152.0,239.26,192
204.68493150684932,118.0,286.99,192
168.03370786516854,147.0,236.82,192
230.453125,107.0,288.74,192
175.85207100591717,141.0,250.83,192
179.2,142.0,234.76,192
185.83229813664596,130.0,258.8,192
204.02068965517242,106.0,259.47,192
202.2876712328767,120.0,258.8,192
230.24806201550388,105.0,291.24,192
157.17368421052632,180.0,224.41,192
242.83739837398375,99.0,294.08,192
231.0546875,100.0,289.89,192
171.68965517241378,125.0,209.9,192
176.39644970414201,137.0,237.98,192
163.44808743169398,136.0,210.14,192
209.04195804195805,113.0,284.07,192
143.39423076923077,,178.59,192
196.3421052631579,120.0,252.8,192
190.03184713375796,115.0,250.2,192
161.26486486486488,176.0,204.0,192
224.50375939849624,99.0,291.39,192
157.94148936170214,175.0,204.68,192
