mean_reward,convergence_episode,last_mean_reward,evals
210.3049645390071,119.0,268.01,123
224.32575757575756,99.0,283.15,123
143.56372549019608,,179.44,123
211.46428571428572,99.0,262.74,123
151.74489795918367,177.0,208.68,123
99.87755102040816,,143.43,123
127.71244635193133,,166.71,123
260.82300884955754,99.0,291.71,123
169.364161849711,157.0,237.04,123
207.90070921985816,119.0,262.6,123
197.16666666666666,119.0,270.83,123
154.1865284974093,190.0,202.78,123
217.13868613138686,113.0,284.97,123
195.1523178807947,129.0,257.88,123
187.55414012738854,99.0,211.92,123
167.1629213483146,99.0,119.63,123
128.1125541125541,,140.37,123
175.84023668639054,136.0,212.03,123
230.890625,99.0,286.41,123
170.86705202312137,,189.05,123
255.9304347826087,99.0,291.22,123
165.88202247191012,105.0,188.67,123
193.8954248366013,99.0,206.0,123
256.23275862068965,99.0,292.8,123
174.28994082840237,121.0,227.7,123
