mean_reward,convergence_episode,last_mean_reward,evals
84.18258426966293,,64.2,190
78.84473684210526,368.0,230.55,190
10.06510067114094,,9.37,190
143.08133971291866,,119.6,190
56.48210922787194,,9.77,190
9.637532133676093,,9.48,190
11.888228299643282,,9.27,190
99.54485049833887,,99.8,190
11.453226422298588,,9.46,190
21.333333333333332,,68.68,190
105.42704626334519,,146.84,190
17.092983456930977,,91.06,190
17.673541543901003,,9.43,190
62.32432432432432,,62.65,190
56.057943925233644,,9.48,190
195.93421052631578,128.0,266.52,190
40.10427807486631,,9.66,190
95.73717948717949,129.0,48.92,190
53.47942754919499,,138.81,190
78.51832460732984,,101.98,190
10.384215991692628,,9.32,190
14.519361084220716,,9.29,190
15.736621196222455,,9.3,190
95.5,,181.27,190
155.63350785340313,186.0,212.45,190
