mean_reward,convergence_episode,last_mean_reward,evals
208.29861111111111,99.0,260.05,190
181.35757575757575,156.0,233.5,190
129.6839826839827,,180.26,190
203.90344827586208,123.0,266.91,190
205.2054794520548,99.0,247.61,190
140.93809523809523,,177.44,190
208.0,99.0,271.12,190
236.76,99.0,283.78,190
140.38862559241707,207.0,206.21,190
177.23353293413174,99.0,214.03,190
192.22727272727272,127.0,269.65,190
145.20388349514562,,192.77,190
193.4,103.0,248.63,190
270.0,99.0,295.09,190
181.0,102.0,238.59,190
130.04347826086956,,127.58,190
187.20886075949366,139.0,245.9,190
175.08771929824562,107.0,184.72,190
180.97560975609755,138.0,253.7,190
159.4468085106383,161.0,169.04,190
151.24365482233503,190.0,221.7,190
170.72832369942196,140.0,234.47,190
149.2189054726368,145.0,163.1,190
222.13432835820896,99.0,279.63,190
170.88505747126436,,184.07,190
