mse,mse_test,evals
7.714319698125508,9.333545707066092,171
7.964208532789071,9.285832247229955,171
8.489119392489345,9.559452520501848,171
9.365948432634404,9.477840943426475,171
8.254464866233027,9.408378412765728,171
8.121576426895501,9.413181794702773,171
9.016033675529926,9.610606829190255,171
8.825344062188355,9.08893668054554,171
8.947581878322737,9.678350919625101,171
8.878570915570847,9.714282257733633,171
9.340570221785015,9.422290488107162,171
8.279118325583076,9.95299569413048,171
10.540667281568286,9.264550830456749,171
9.967957219146765,9.771799295851151,171
8.672687490699955,10.229372126709311,171
7.812060316685453,9.008124373876637,171
9.11846142644157,9.146998536961053,171
8.204388797772927,9.30405187267094,171
7.762875620362643,8.248312117119966,171
7.865296286478126,9.771626395042817,171
9.14278224533714,9.595342955845407,171
6.825711093138669,9.206031312356222,171
8.285960738877542,9.559057208524422,171
9.461687786311836,10.25682185266182,171
9.360992972727917,10.43987454856872,171
